Ano,Mês,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,CPMF,COFINS
2011,Janeiro,PR,"181529311,6","1238677,06","3686,01","11823094,81","96631887,83",99371924,"114659535,8","102890912,7","92114024,56","679313209,9",232275401,"182128269,2","105193589,9","26481785,11","145094857,5","759610,29","3062,11",0
2011,Janeiro,PE,"40862196,12","1055,29",0,"26119294,27","1948459,95","21357137,92","31947458,64","28149553,26","576685,4","208000071,4","82849756,31","9960460,47","7300471,19","8998425,96","7210373,25","133928,22","8161,73",0
2011,Janeiro,PI,"41949,76","-42,23",0,"2019953,07",0,"31418,86","1429677,83","2407562,6","2345,98","21751213,67","11968070,39","5752550,44","10963,16","717656,94","39118,09","171846,67","932,98",0
2011,Janeiro,RJ,"166557619,7","35,78","1679316,16","33484074,63","55524180,03","82639429,23","103339391,6","195610103,7","293178050,1",2183747791,1155354728,"494742290,7","441908636,7","100424521,6","97252447,89","153313,03","60413,8",0
2011,Janeiro,RN,"1110381,54","134,1",0,"2013839,95","5079,06","243622,73","2737827,31","3542407,25","147719,66","44229409,28","22984196,3","1444303,24","573424,42","1405508,73","450987,56","42720,78","24,08",0
2011,Janeiro,RS,"66596470,05","66574,3","172180503,2","17553272,32","49786436,38","69450347,01","130550546,4","43043301,6","161541167,2","516518809,8","275973956,7","76549332,9","26846099,33","22274479,34","37072516,22","705192,16","12470,91",0
2011,Janeiro,RO,"37919,11","-9,03",0,"370287,81","13371,03","11,14","1920236,73","2016893,46","13199,16","22848433,87","12776706,49","1934683,17","19244,66","460578,47","739979,44","42499,43","59,16",0
2011,Janeiro,RR,"46925,51","-1,32",0,"32545,89",0,"176544,37","7729,78","935659,89",0,"6899176,46","3768371,56","91146,59",0,"79826,63","12134,84","49024,49","5,75",0
2011,Janeiro,SC,194478404,"35357,69","74913,54","9650652,75","2433,37","89977612,38","100594537,7","17471442,55","3159457,68","635965202,9","124278617,7","108930647,1","11775885,06","11058697,31","4685746,25","199646,81","7781,11",0
2011,Janeiro,SP,"785398593,6","56859,37","739659,33","87579651,81","276687114,8","345109417,3","844054793,9","376106430,5",1293921415,5853479238,2733776250,2076005299,"712325643,5","314771247,7",1650452324,"1099984,59","2193057,66",0
2011,Janeiro,SE,"18686,64","-0,71","86425,63","5110398,29",0,"280992,73","4267792,65","3234051,46","1856111,06","21390770,97","16745525,74","2266564,26","1390985,41","1574460,58","1982633,16","33496,83","24,31",0
2011,Janeiro,TO,"1705,8","0,73",0,"347963,55",0,0,"226696,92","911303,52","19387,67","18893814,04","4789655,47","4147991,72","20046,19","365592,07","151558,17","126214,64","62,04",0
2011,Fevereiro,AC,"29132,58","-0,03",0,0,"8231,3","4503,61","16674,61","664636,81","36455,65","3019547,53","3626329,23","265023,81",0,"100424,06","32197,96","17316,6","735,1",0
2011,Fevereiro,AL,"596265,12","-1,77",144,"844075,87",0,447218,"4544201,57","2909180,25","7269,96","16580703,05","14632028,17","676700,85","26990,67","1019654,49","141283,4","42111,83","7,87",0
2011,Fevereiro,AP,"124947,71","2672,35",0,0,0,"140702,78","135600,58","607470,16",0,"2437348,13","7316746,89","28195,58","16199,12","235007,05","5272,63","31160,4","2,05",0
2011,Fevereiro,AM,"22266903,78","-12,83",0,"2892477,43","138392,5","7457788,7","6389906,25","6380150,27","138275,33","65946478,53","44482683,6","2293468,42","14000581,99","3792001,76","1435537,62","39808,88","23113,59",0
2011,Fevereiro,BA,"36592290,57","55721,32","759307,32","10346862,96",0,"19580272,19","42790553,55","14950877,49","10351266,23",236167401,"75276720,5","3412219,52","3920170,67","9140255,38","2568989,27","1328518,48","7391,5",0
2011,Fevereiro,CE,"25934329,34","9409,38",0,"8835325,17","610863,06","9127604,71","6355102,56","9594314,98","11188587,08","51348852,94","48529595,96","5134077,61","1652656,05","4847999,52","6093238,64","111036,96","430,76",0
2011,Fevereiro,DF,"2427782,99","-18,32",0,"3008273,91",0,"1735149,18","1955183,93","18165262,9","88489344,36","258069678,4",1366616467,"216031289,8","44045377,29","84612167,66","338373264,3","26740,66","48414,34",0
2011,Fevereiro,ES,"190970865,2","277,88","18224,69","2268663,41","19858960,09","110235445,8","32310242,47","9126845,45","1265851,43","80654039,86","39463673,36","4767756,38","6771461,73","6192557,52","6773941,8","44323,33","16190,81",0
2011,Fevereiro,GO,"86930938,85","-314,09","13092,24","4605078,93","6567885,43","59785147,31","13623036,73","8810532,14","326973,76","49377740,9","37829091,06","3860121,4","2210002,94","3793869,35","2117000,87","513873,96","1262,56",0
2011,Fevereiro,MA,"1819365,89","4360,93",0,"5269990,83",0,"495227,48","1889099,14","3038885,67","2506,52","16224155,48","14071915,63","749525,34","92231,73","1328107,99","135254,51","109812,89","743,57",0
2011,Fevereiro,MT,"934379,38","249,44",0,"5525080,38",0,"1088971,65","1696220,1","3934355,68","21529,58","28317248,07","18475252,15","1836873,77","316992,25","1449538,92","2015064,84","564870,12","17946,44",0
2011,Fevereiro,MS,"225753,64","6857,63",0,"37277,2",0,"284583,93","3836555,67","4536388,94","3830,62","19644891,95","13812715,65","3164595,9","131872,95","1480997,64","632034,01","1076195,74","468,57",0
2011,Fevereiro,MG,"42944108,17","2751,29","217838041,1","11944595,59","87341691,57","25224776,81","93426466,65","52114216,52","-2263798,08","311550554,9","223860594,9","34338559,43","29285683,39","25792914,18","48164937,44","1544323,33","2429674,58",0
2011,Fevereiro,PA,"2857879,71","234707,85",0,"3323814,5",0,"1415074,15","1907088,26","4344823,09","7581346,61","23074588,29","31901734,21","2744155,89","325467,03","2334074,91","3609325,06","220798,07","115912,09",0
2011,Fevereiro,PB,"5073299,76","7197,71",0,"2489513,51",0,"813948,42","3237440,82","3344507,08","2873,7","15422731,3","21982781,45","489560,97","42689,22","925970,5","248111,73","30335,43","343,82",0
2011,Fevereiro,PR,"148058631,3","266715,64","1994,94","6384648,76","79408377,31","85723352,1","90097042,55","26639117,5","28020345,53","266086053,6","148482845,9","75059318,51","22065072,52","20350311,31","153988956,7","558496,69","573533,27",0
2011,Fevereiro,PE,"53258443,33","7591,3",0,"18481233,11","847965,41","29831391,84","28944689,89","12311109,08","514059,95","63298228,49","65193407,74","3278069,95","3149173,82","7158426,83","7552561,14","135278,1","8187,58",0
2011,Fevereiro,PI,"81637,27","499,51",0,"1337363,08",0,"58432,21","1027644,93","2084108,7","22697,29","12759028,69","9477471,14","562696,21","31598,22","705546,66","38940,38","152882,49","881,77",0
2011,Fevereiro,RJ,"164226075,7","7961,97","924085,18","20688078,6","26225089,85","87971651,78","106984177,9","179819831,6","260055299,1","941597354,5","869563925,6","138299670,7","429372249,5","84763220,61","75090104,28","267940,54","39862,45",0
2011,Fevereiro,RN,"971065,15","370,65",0,"1332630,36","8071,07","268544,92","2909224,49","6977616,99","200438,17","16290917,28","18834008,24","645544,76","173085,6","1177838,52","429977,38","40795,57","78,93",0
2011,Fevereiro,RS,"67088016,37","83223,36","150259012,2","11699012,04","56950701,02","75980863,84",103694382,"39258710,51","34814110,55","185725309,9",200555105,"25765415,11","9653638,13","19337108,95","32340521,03","492871,33","23795,01",0
2011,Fevereiro,RO,"13887,08","-8,64",0,"214079,59","10876,21","24212,65","1271156,8","1740469,11","723,85","10670161,96","10056782,32","561523,76","32154,61","359452,83","708453,68","54790,8","57,75",0
2011,Fevereiro,RR,"30392,15","-1,37",0,0,"2452,32","272677,45","6408,2","872733,8",0,"2525555,67","2794951,82","59489,45",0,"71883,31","6208,17","43647,89","6,11",0
2011,Fevereiro,SC,"187367219,6","29406,02","57811,44","7123784,45","128087,84",79280419,"99495699,05","16412169,62","345086,83","165311149,9","76753966,99","9716991,71","4594570,24","8850982,74",4740411,"328215,21","115005,8",0
2011,Fevereiro,SP,"847744802,7","187457,19","1212826,5","54672712,53",206438869,"362080750,9","706674098,6","341755484,7","653831278,1",1974088067,1724299112,"847867415,4","331862755,3","257152888,6",1510991973,"1180281,98","9934385,36",0
2011,Fevereiro,SE,"86887,23","-1,81","161385,45","4989418,61",0,"679023,49","2662374,97","2676517,31","2707196,68","9165891,65","14063220,75","971203,53","57736,81","1282042,52","2034473,49","30754,4","8,01",0
2011,Fevereiro,TO,"183879,98","-4,93",0,"215752,45",0,0,"729647,86","932797,93","18819,15","5958740,31","3296263,37","1233107,17","29916,56","382309,37","122128,6","115941,54","20,89",0
2011,Março,AC,"16422,34","-0,02",0,0,"4115,65",0,"16516,27","916090,89",0,3390156,"3595100,11","217397,51","192,39","121673,92","28652,08","20955,53","9951,45",0
2011,Março,AL,"1340073,59","-1,59",0,"682766,82","9776,19","381398,89","2078051,27","2623471,9","3909,16","11237610,8","14160744,24","387859,58","43574,53","837178,22","150895,78","66189,66","7,09",0
2011,Março,AP,"11990,51","-0,48",0,0,0,"85032,19","92008,18","724239,58",0,"3262397,42","6810092,34","38917,71","12034,79","142819,3","7445,93","7366,72","2,14",0
2011,Março,AM,"28800869,46","56,27",0,"2824395,95","115582,41","12721433,81","7414753,86","4543914,22","135669,94","137487384,3","44551678,36","3142759,98","17378305,03","4085060,64","1612104,97","30165,81","23255,71",0
2011,Março,BA,"39481307,25",194572,"686886,39","11105125,65",0,"33132300,58","43099299,83","17155592,28","45580709,43","96380822,04","81867609,49","3452427,15","5204660,43","7986500,9","5322286,8","281835,87","849406,48",0
2011,Março,CE,"20177103,32","11538,52","1113,74","7342867,29","660780,06","8218109,45","8830659,04","9943985,96","54965881,56","81469855,87","51601218,59","7260415,65","5186170,76","4732272,55","5585159,08","107322,94","270,72",0
2011,Março,DF,"3737943,39","624,97",0,"3783694,02",0,"3425501,61","1895307,14","20576107,02","243104958,6","215090606,8",1543700980,"179321536,5","56825721,1","67685507,92","293754963,5","67414,44","3706,49",0
2011,Março,ES,"225732790,5","-41,38",14486,"2648112,02",34386207,"121983443,8","34632865,63","8438827,61","7333851,05","99420427,84","45154393,46","7340482,08","1757283,6","5845843,75","5898572,98","98822,53","16249,1",0
2011,Março,GO,"96974447,42","3917,04","6250,93","5507031,99","10453337,76","55020335,39","14309879,92","10875537,86","20169,44","51316582,73","39479628,92","4672865,66","2166233,45","3204387,51","1974532,58","559168,67","1446,41",0
2011,Março,MA,"3420178,61","-18,08",0,"3617197,27",0,"1054076,06","1681485,82","5289222,73","1300,51","18681203,45","16010655,75","1084520,84","219040,5","1546139,99","124444,99","92765,99","164,34",0
2011,Março,MT,"1157051,27","-337,17",0,"6299237,98",0,"1267722,38","1696421,78","5181148,58","22265,85","39006403,96","18781243,38","1772666,84","382002,59","1483051,32","1890313,72","644554,85",21460,0
2011,Março,MS,"232505,93","16041,97",0,"293194,81",0,"93584,27","4655481,86","6216025,21","4165,23","27881834,06","16591177,65","1900240,51","389134,46","1561679,91","695224,35","603614,56","2268,04",0
2011,Março,MG,"41393608,11","1619,81",112508624,"13230161,41","136793691,6","29838408,45","103822190,3","55998516,02","114908172,8","393272398,6","257931706,6","29728425,2","37631312,51","27590970,98","38728826,92","1149858,87","2604964,65",0
2011,Março,PA,"3181577,93","292261,75",0,"4321416,29",0,"1129572,13","4535407,37","7209733,72","10721885,59","34828266,02","33470309,48","2569995,95",509431,"5074462,61","3517274,28","339282,82","119500,07",0
2011,Março,PB,"5967885,78","-21,57",0,"2212672,66","1856,32","864656,9","3325615,13","15061185,67","2737,93","22051019,45","22060715,4","391748,48","126226,98","841196,38","275681,84","54906,37","91,88",0
2011,Março,PR,"177511444,9","613789,98","1440,37","6780794,18","92692361,36","93292937,23","103943192,2","34854006,18","39336589,04","290233611,3",168632954,"83135326,89","31420863,29","27686347,94","139441533,2","566289,48","19747,65",0
2011,Março,PE,"45861698,73","1053,26",0,"16160762,3","1596095,87","30349006,98","32843524,99","11358827,14","581564,26","108133839,8","67287659,23","3142440,56","3857187,17","6748631,2","6686823,5","576198,56","8298,23",0
2011,Março,PI,"78768,56","-148,34",0,"637300,43","3364,33","51563,37","1036289,64","1988576,82",0,"11013998,44","9983232,73","554125,63","41054,77","566303,72","40913,57","182056,17","1049,04",0
2011,Março,RJ,"187913871,2","19930,33","1339179,45","25309965,04","44215258,44","89056373,93","105412260,4","151914934,1","137616121,8",1403007975,1252147616,"129453524,6","270103821,8","77292169,67","75844966,14","241027,56","11649,62",0
2011,Março,RN,"6562393,02","478,88",0,"1525911,35",0,"432135,23","2958175,49","4316975,65","100082,21","17728489,11","21116822,38","980252,52","314241,86","1228425,29","428656,4","95696,65","22,97",0
2011,Março,RS,"74326368,51","116304,85",146241537,"10265674,39","47260673,58","79759592,42",125942534,"40992110,73","18210196,95","280727876,8","200707440,5","28711873,29","14596885,1","18407871,15","27834191,93","566776,09","3645,01",0
2011,Março,RO,"10259,22","304,32",0,"232113,79","7190,92","78,96","1519907,02","2279588,74","1220,35","10843667,61","10539138,4","626294,57","45661,41","368136,77","719685,91","35674,87","37,19",0
2011,Março,RR,"43322,9","-0,9",0,0,0,"557405,7","5458,98","831381,52","151639,2","2413717,6","3335467,07","59574,52","8426,31","85362,73","5188,04","111916,45","4,04",0
2011,Março,SC,"211585453,7","23086,75","95182,19","6894483,84","7381,14","81928319,51","101967640,5","25391177,79","4011901,58","190556868,2","79001644,42","9990127,64","4408716,86","8704075,12","4686484,28","112411,01","29224,67",0
2011,Março,SP,"944900234,1","117710,28","2150542,81","61461832,16","235208601,4","416224955,2","748654139,2","389414461,3",1563874340,2824210397,2382081368,"756723187,6",359102826,241912245,1374591322,"1977815,53","7510764,78",0
2011,Março,SE,"535589,21","-12,89","196738,6","4050272,46",0,"1181992,49","2760185,5","3092682,68","3469888,25","9188881,99","13252878,09","1105745,48","63277,38","957527,82","1568013,06","56828,15","54,47",0
2011,Março,TO,"659,17","7,84",0,"182070,96",0,"4376,97","617799,52","1060528,72","1812,26","7987787,69","3309249,57","1102347,12","7674,43","325911,59","107929,38","143491,98","23,78",0
2011,Abril,AC,"22738,06",0,0,0,"24791,13","56,59","21003,05","4996080,85","540,05","5506120,16","3679621,66","380552,95","1637,28","193774,18","42364,1","15578,17","12202,82",0
2011,Abril,AL,"70423,03","-1,3",0,"688107,33","3291,18","89915,67","2739974,55","35421435,26","33990,98","26069853,14",15262355,"1052545,52","59114,89","847616,43","178236,26","87797,24","5,83",0
2011,Abril,AP,"31875,53","-0,48",0,0,0,"51801,38","701960,64","4477533,92","362,13","3651945,42","6609319,01","38563,95","13392,24","191408,62","11407,85","7131,66","2,13",0
2011,Abril,AM,"29070190,2","-14,71",0,"2561218,33","20082,6","10773276,05","13104124,46","29073777,94","193276,53","100896666,9","53133393,11","3051918,92","19250292,12","4335980,67","1646327,37","25315,24","23415,41",0
2011,Abril,BA,"36084785,96","226582,11","883082,41","11950123,72",0,"37453894,64","46640154,63",106350555,"10607786,33",207847889,"89920488,21","5071084,19","9427507,19","10085776,76","2689275,6","979355,49","6568,46",0
2011,Abril,CE,"18152145,54","185,55",0,"7693455,37","575758,91","8052520,67","7154755,82","75489301,93","12716540,52","105615162,6","53785949,96","8440492,05","1810806,48","4923161,27","10701334,97","232694,96","3206,27",0
2011,Abril,DF,"2187753,8","160,78",0,"3329603,55","6220,36","1976136,16","113084473,8",144662382,"209789878,9","826072279,6",1359002063,"239614461,1","51706750,94","81684054,98","388088616,7","33887,89","9663,63",0
2011,Abril,ES,"187925371,8","2809,27",0,"1858568,81","35942634,6","115468344,7","40264231,7","75432212,25","3902324,13","180596057,5","42433237,06","6668544,63","1459567,55","5185605,24","8107962,2","45663,65","16242,72",0
2011,Abril,GO,"89853118,83","2227,34","5027,7","5660209,21","29838773,24","60002563,48","16076124,04","102223852,1","142767,84","133534113,7","41867132,11","4465020,08","772656,15","3572497,49","2858435,89","504636,95","680,22",0
2011,Abril,MA,"3221031,92","1797,47",0,"5160760,17",0,"1842443,98","1955506,72","22481455,99","3282,56","30800393,89","17413018,89","1099415,26","155678,11","1367610,63","163644,09",104171,"2925,86",0
2011,Abril,MT,"838708,63","-23,67",0,5695759,0,"1169126,45","2560831,71","44748540,72","779572,68","56352095,41","20548930,93","3555405,27","269863,07","1773424,99","2376863,63","721370,78","-6246,26",0
2011,Abril,MS,"177843,75","6960,82",0,"237499,07",0,"93824,03","3951627,56","61842790,51","205810,16","47237558,66","16005878,68","2530775,58","462998,01","1538047,42","840710,78","538139,25","20048,5",0
2011,Abril,MG,"36809263,77","9446,91","146691226,7","12453750,98","140438543,4","23860701,08",114697563,"429984862,6","9271521,78","701995372,3",253887603,"37239438,01","30834972,23","26400643,22","78161502,85","1223928,47","2374562,05",0
2011,Abril,PA,"998889,43","23737,7",0,"3842322,51",0,"917038,53","3463365,98","36200999,79","7332238,34","49528432,51","30224389,76","4482565,31","161075,99","2866155,12","3820731,99","288773,29","119971,42",0
2011,Abril,PB,"5017142,18","-22,22",0,"1472835,84",0,"1071746,7","2265333,51","46685648,39","11114,05","25744025,77","21462710,98","649179,79","60423,59","944887,67","291033,56","57301,16","94,71",0
2011,Abril,PR,"174719795,6","635546,62",2334,"9046402,22","85789435,83","100788558,3","102904576,8","286812325,1","88818543,99",497900638,"221524453,9","102237488,4","23817007,36","21280585,49","176344729,8","494040,39","8937,18",0
2011,Abril,PE,"43522510,36","1181,65",0,"15741804,65","1471308,56","28211564,15","33725045,17","121726481,6","2344293,1","142762104,3","67913125,17","4332648,99","1734407,66","7542280,86","8687605,55","188702,04","8241,89",0
2011,Abril,PI,"61893,72","-48,82",0,"647700,98",0,"46641,16","1555082,17","23789432,24","10203,91","20888358,49","9726342,39","640491,27","48307,14","643159,44","42289,94","154750,14","969,97",0
2011,Abril,RJ,166659532,"5834,74","1631956,03","25154364,14","39492842,19","79870854,65","117920157,8","709953232,5","115134654,9",2040393848,"959431290,9","469551317,8","665068677,7","78753839,9","144333453,9","330774,36","133830,86",0
2011,Abril,RN,"4337923,65",-8,0,"1158848,32","6921,09","195747,22","3272352,74","39268374,57","108792,35","38046407,2","17994298,68","894106,91","366233,43","1749689,31","482821,48","72712,58","34,47",0
2011,Abril,RS,"55806079,04","135526,87","180908663,1","9324369,3","44223665,44","64169776,02","129306361,9","352433373,5","21346642,89","458825642,3",200850689,"43105012,1","11050547,28","18660340,01","38545825,03","1256289,57","2552,56",0
2011,Abril,RO,"38841,17","3945,91",0,"276000,39","9408,17","30958,73","1647230,85","19364598,19","8116,91","18122069,97","10241872,74","731936,87","134767,6","371008,41","854979,81","54172,24","36,63",0
2011,Abril,RR,"45130,42","-0,93",0,0,0,"436856,06","14681,43","5073461,99",0,"5191087,3","2881279,52","63188,96","149,12","72259,31","6938,84","53218,22","3,97",0
2011,Abril,SC,"183978504,4","-669,62",0,"7698781,99","9267,69","75974990,07","113298760,7","159727273,7","685974,17","319039176,3","89520482,12","22329423,35","4965765,55","8777189,21","6070632,69","141715,43","45315,67",0
2011,Abril,SP,"864489619,3","123890,09","1112603,57","67668886,04","250221955,4","389467920,8","820255812,9",1881892336,"655587040,5",3942376490,2373534571,1112677976,"469843403,2","255512124,7",1924501028,"1281262,44","2539307,87",0
2011,Abril,SE,"89070,67","-1,62","133217,71","5397169,04",0,"397289,09","2867761,45","33324051,96","3548872,92","20856624,38","15841998,12","2415853,01","131324,6","1281969,64","2118179,5","51685,9","7,14",0
2011,Abril,TO,"739,15","-5,77",0,"234556,91",0,0,"499767,97","7970739,46","20955,82","12403245,77","3876827,85","1151602,4","18557,83","339425,77","117824,23",120911,"24,48",0
2011,Maio,AC,"23604,03","-0,18",0,0,"16559,8",41,"23855,44","3610008,93",0,"4408398,58","3600212,74","247326,68","5298,52","49835,98","36272,2","17293,74","262,4",0
2011,Maio,AL,"988316,08","180,3",0,"772694,82",0,"40974,63","2472728,87","13777467,08","4980,04","22833029,41","15133369,3","769745,82","15119,96","1062574,36","173772,75","55820,06","66,33",0
2011,Maio,AP,"54344,12","-0,49",0,0,0,"96903,15","257138,05","3180315,43",0,"3208087,37","6574317,62","38663,35","900590,46","197481,46","47421,68","25381,3","2,16",0
2011,Maio,AM,"26318047,92","-14,2",0,"2525036,95","59374,18","9763013,24","7167889,52","16056354,71","142647,38","72232287,78","46923979,78","3266759,75","8738899,18","4034788,44","2076826,31","48736,83","23553,54",0
2011,Maio,BA,"39125693,75","94441,4","1430708,32","11777719,48",0,"30530585,86","46591638,2","52918272,92","10455547,26","81123613,7","116528958,4","3588854,81","3962614,28","9483412,17","2417296,76","526132,82","10846,79",0
2011,Maio,CE,"25202075,27","9024,05",0,"8220547,67","755897,52","11225954,54","8603324,09","31280365,25","11996006,43","44447432,17","51227745,44","7523960,57","2815689,49","5768022,17","6433075,35","81243,09","393,17",0
2011,Maio,DF,"3408301,58","-20,36",180,"4177545,24",0,"2442753,38","2597119,76","55263073,82","326522160,5","288080911,3",1352004067,"217640749,5","89438724,83","107174073,4","405093904,3","39595,62","7067,04",0
2011,Maio,ES,"252172286,4","-39,52","14675,56","1311603,15","46558697,21","143345672,1","45903950,68","30308742,07","1646164,18","109844712,6","41989689,33","5346978,3","1427411,77","5524192,8","8161276,91",50630,"16343,04",0
2011,Maio,GO,"72299146,98","1002,19","8522,62","6614829,99","15686991,01","41871219,33","16584150,54","41518337,13","48975,2","61162123,47","39655105,28","3410015,63","1484106,11","3463776,81","2402203,27","513615,69","1719,83",0
2011,Maio,MA,"2889440,76","-43,53",0,"5704239,58",0,"282347,17","931813,36","14692235,01","1134,98","16172558,49","12749120,37","952883,03","371562,07","1319438,84","156335,72","184086,79","12956,69",0
2011,Maio,MT,"1227924,07",164,0,"7246342,05","2540,95","1142778,15","2768097,65","24005883,32","21006,49","27736725,05","20193682,26","2127029,99","381327,76","1628289,71","2681387,56","659972,83","17209,99",0
2011,Maio,MS,"177422,62","6510,51",0,"305911,39",0,93508,"4983790,17","25429878,67","2882,56","24728395,36","15831418,13","1937811,67","222776,43","1368807,55","768348,15","593763,24","1277,44",0
2011,Maio,MG,"44289583,05","2251,56","138215413,8","13366985,42",121763055,"26230605,44","114587453,1","153724320,9","10206966,87","349228611,6","254212123,9","31556455,45","37242122,93","26420251,37","64146545,36","1378928,18","2382399,4",0
2011,Maio,PA,"3444862,72","259061,7",0,"5489980,05",0,"1824551,42","3329420,22","23056727,61","7017047,73","26016715,43","32292333,84","2541547,15","266510,69","26651,86","4965594,23","297287,14","118199,98",0
2011,Maio,PB,"3605104,95","-24,66",0,"2060657,34","5912,1","460817,87","2451716,4","17813300,1","2320,26","14305801,42","21449937,51","694382,3","100144,73","799768,66","306604,11","55863,51","742,39",0
2011,Maio,PR,"199993711,9","380907,5","1654,4","10468628,74","78566114,34","98137802,1","101705784,3","103654725,6","30452170,99","312077856,2","153190752,6","121458014,3","16280985,89",21695320,"178373330,7","527852,15","4023,34",0
2011,Maio,PE,"40544298,71","1082,91",0,"10342067,19","1241018,54","22397843,97","29094244,6","57081659,16","1089367,01","77777982,69","66431902,08","4099276,03","2251392,42","7393435,49","8893099,43",191675,"7204,73",0
2011,Maio,PI,"61058,71","-107,64",0,"1813139,68",0,"103826,77","1551821,98","10616651,5",0,"11316619,05","9642540,91","702955,38","26365,68","658785,3","41441,12","161795,92","947,57",0
2011,Maio,RJ,"209279764,7","36011,85","1562051,75","30490270,21","39367432,81","90658208,89","101797216,1","572127128,6","111771007,1","961107202,3","872402323,2","322450069,9","369053619,9","74125048,38","59144469,16",389562,"19089,64",0
2011,Maio,RN,"3811982,65","620,9",0,"1362445,61",0,"225308,89","2858323,03","17568568,46","238294,12","16775523,96","21855187,23","620387,16","392097,27","1346069,99","418444,72","87345,81","21,54",0
2011,Maio,RS,"70824918,36","148224,91","118967346,2","13895181,43","69400189,29","62306609,66","131338836,4","125094753,2","19205201,96","200742710,8","202247456,5","31432653,77","11478542,82","19870745,88","43637216,91","626581,13","2222,39",0
2011,Maio,RO,"798882,75","3219,03",0,"281297,85","16725,85","279339,07","1310082,4","9047727,74","916,08","17938493,75","13900698,57","611196,38","13194,29","590496,08","819251,84","104255,06","41,29",0
2011,Maio,RR,"42551,42","-0,95",0,0,0,"17533,2","9191,47","2995921,44",0,"2344102,16","2929917,46","67260,7","5289,58","115230,21","5155,94","40774,32","4,15",0
2011,Maio,SC,"200475816,2","14618,72",0,"7071781,43","5549,61","82267808,07","115768025,5","53294002,65","548099,64","148205645,6","96833396,93","11599277,18","4663543,56","9899960,8","5597439,4","161694,23","19110,03",0
2011,Maio,SP,"963442582,4","143322,55","1743910,28","71546090,88",212893375,"417536931,4","775071915,5",1159323020,"695250944,5",2044384346,1873054348,"956126894,1","436206190,8",244188139,1870633866,"1175811,24","4374718,64",0
2011,Maio,SE,"293683,4","-1,2","165799,63","5339948,03",0,"1015285,13","2548239,69","13935020,09","3201414,09","8646394,75","15607967,56",847125,"48996,45","1383208,49","2055333,39","23827,66","5,49",0
2011,Maio,TO,"639,22","-7,59",0,"208147,6",0,0,"335576,68","4329092,41","910,42","6155153,87","3730627,75","538396,01","22868,83","364384,02","219640,67","130944,48","240,92",0
2011,Junho,AC,"34133,47",0,0,0,"638,82","1719,85","18904,7","3417297,8","286,06","4089245,75","3705605,57","225030,48","24,47","125408,08","32983,87","21855,65","263,41",0
2011,Junho,AL,"781467,23","-1,33",0,"690330,06","11115,29","68257,24","3884943,24","11596890,88","12580,51","17853460,73","13673774,86","753352,1","119852,35","989960,89","202415,38","63187,52","6,35",0
2011,Junho,AP,"36645,11","-0,48",0,0,0,"285789,14","94269,84","5822711,81",0,"2744485,44","7254937,99","32117,74","10706,89","196046,25","49519,66","14755,85","2,23",0
2011,Junho,AM,"26634898,27","-13,04",0,"3222448,45","109633,35","8689733,72","9308982,71","13914716,77","156449,6","78492493,69","49016470,82","2218394,06","6853926,25","5498554,15","1732941,65","39280,48","23717,6",0
2011,Junho,BA,"36798094,83","177890,4","534332,88","11407567,03",0,"49778564,43","49467740,25","43927353,11","11385922,6","83087414,94","80791651,94","3411652,79",4374220,"8865735,84","2515421,75","355433,31","51440,23",0
2011,Junho,CE,"19831902,91","1787,67",0,"10606041,78",0,"6984014,45","7305243,54","27370043,92","12706798,86","46771508,72","53336880,31","15057220,51","1237466,87","5294401,92",10014632,"132375,11","385,61",0
2011,Junho,DF,"2440784,32","1839,04",0,"4000953,52","8271,25","1178787,84","2909869,47","44458762,54","221580726,4","228551009,5",1431936959,716697992,"100648257,6","173431331,8","486209583,8","147099,9","10994,63",0
2011,Junho,ES,"193538636,6","-101,46","22436,69","2687368,21","39328996,86","118403525,1","49063231,08","27906284,58","1848497,89","116604103,9","40702355,79","6354171,82","1617774,59","5335880,15","8345317,45","95457,99","82551,07",0
2011,Junho,GO,"98163488,27","-706,7","8527,91","6043937,57","24899086,46","61662320,01","11816188,55","34864121,01","38581,49","51336088,24","41722580,82","3282483,98","1440563,63","3682643,61","2653319,89","767362,32","209,59",0
2011,Junho,MA,"2716794,4","-4,54",0,"6739324,12",0,"696527,6","1957447,28","12395661,26","1538,01","16576715,33","13739479,15","848013,52","220895,73","1519582,84","192558,88","121145,31","168,99",0
2011,Junho,MT,"674489,56","-25,87",0,"5831924,17",0,"610981,99","2482759,63","18436363,14","17465,82","27176607,02","19468855,73","2336664,96","646301,89","1747687,81","2447363,64","740294,29","11366,62",0
